assay_chembl_id,assay_description,assay_type,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_name,target_organism,data_source,std_smiles,pIC50,activity_class,scaffold
CHEMBL2448780,DNDI: Leish (macro) in Vitro,F,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,CHEMBL2448688,CHEMBL2448709,6.37,=,=,IC50,nM,426.09,CHEMBL612848,IC50,uM,0.4260901808738708,L_infantum,Leishmania infantum,ChEMBL,CN1CCC(NCC(O)COc2ccc3cc(Br)ccc3c2)CC1,6.3704986582327345,Active,c1ccc2cc(OCCCNC3CCNCC3)ccc2c1
CHEMBL4385221,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C4 amastigotes harboring LacZ infected in rat L6 cells after 96 hrs by CPRG/Nonidet reagent based photometric analysis,F,CC(=O)[C@@]12C[C@H]3C(C)(C)OC4=C(C(C)C)C(=O)[C@]5(CC[C@H]6C(C)(C)CCC[C@]67C[C@@]51[C@@]43O7)C[C@H]2O,CHEMBL4382273,CHEMBL4472892,4.47,=,=,IC50,nM,33900.0,CHEMBL368,IC50,uM,33.9,T_cruzi,Trypanosoma cruzi,ChEMBL,CC(=O)[C@@]12C[C@H]3C(C)(C)OC4=C(C(C)C)C(=O)[C@]5(CC[C@H]6C(C)(C)CCC[C@]67C[C@@]51[C@@]43O7)C[C@H]2O,4.4698003017969175,Inactive,O=C1C=C2OC[C@@H]3CC4CC[C@@]15CC[C@H]1CCCC[C@]16C[C@]45[C@@]23O6
CHEMBL3431448,"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement.",F,Cc1cc(=O)n2nc(Oc3ccc(C#N)cc3Cl)sc2n1,CHEMBL3430912,CHEMBL3431255,4.6,=,=,IC50,nM,28370.82,CHEMBL368,pIC50,,4.6,T_cruzi,Trypanosoma cruzi,ChEMBL,Cc1cc(=O)n2nc(Oc3ccc(C#N)cc3Cl)sc2n1,4.547128111637048,Inactive,O=c1ccnc2sc(Oc3ccccc3)nn12
CHEMBL5117906,Antileishmanial activity against Leishmania donovani infected in human THP-1 cells assessed as growth inhibition by intramacrophage assay,F,Cn1c(-c2ccccc2)cnc1NC(=O)c1cccc(Cl)c1,CHEMBL5113486,CHEMBL5195603,5.07,=,=,IC50,nM,8500.0,CHEMBL367,IC50,uM,8.5,L_donovani,Leishmania donovani,ChEMBL,Cn1c(-c2ccccc2)cnc1NC(=O)c1cccc(Cl)c1,5.070581074285707,Active,O=C(Nc1ncc(-c2ccccc2)[nH]1)c1ccccc1
CHEMBL5551394,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen expressing Escherichia coli beta-galactosidase infected in L929 cells pretreated with parasite for 50 hrs followed by compound addition and measured after 96 hrs,F,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1,CHEMBL5550129,CHEMBL5575852,5.19,=,=,IC50,nM,6400.0,CHEMBL368,IC50,uM,6.4,T_cruzi,Trypanosoma cruzi,ChEMBL,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1,5.1938200260161125,Active,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1
CHEMBL3366011,Antileishmanial activity against intracellular amastigote stage of Leishmania donovani MHOM/ET/67/HU3 infected in human THP1 cells after 3 days by confocal microscopy,F,CC(C)(C)c1ccc(OCCN2C3=NCCN3c3ccccc32)cc1,CHEMBL3352366,CHEMBL3321767,4.56,=,=,EC50,nM,27400.0,CHEMBL367,EC50,uM,27.4,L_donovani,Leishmania donovani,ChEMBL,CC(C)(C)c1ccc(OCCN2C3=NCCN3c3ccccc32)cc1,4.562249437179612,Inactive,c1ccc(OCCN2C3=NCCN3c3ccccc32)cc1
CHEMBL2189092,Antitrypanosomal activity against trypomastigotes of Trypanosoma cruzi Y infected in LLC-MK2 cells assessed as parasite motility after 24 hrs,F,C/C(COc1ccccc1)=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,CHEMBL2176891,CHEMBL2180327,5.24,=,=,IC50,nM,3800.0,CHEMBL368,IC50,uM,5.7,T_cruzi,Trypanosoma cruzi,ChEMBL,C/C(COc1ccccc1)=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,5.42021640338319,Active,C(COc1ccccc1)=NNc1nc(-c2ccccc2)cs1
CHEMBL2379644,Antileishmanial activity against promastigote of Leishmania donovani after 72 hrs by alamar blue assay,F,Clc1cccc(Cl)c1C(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,CHEMBL2375321,CHEMBL2376556,4.09,=,=,IC50,nM,64565.0,CHEMBL367,IC50,uM,80.72,L_donovani,Leishmania donovani,ChEMBL,Clc1cccc(Cl)c1C(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,4.190002844637807,Inactive,c1ccc(C(c2c[nH]c3ccccc23)c2c[nH]c3ccccc23)cc1
CHEMBL3743396,Trypanocidal activity against epimastigote stage of Trypanosoma cruzi MHOM/ES/2203/BCN590 after 72 hrs by cell counting analysis,F,NCc1ccc(-c2nc3cc(Cl)ccc3c3c2CCCN3)cc1,CHEMBL3739321,CHEMBL3741559,4.12,=,=,IC50,nM,76100.0,CHEMBL368,IC50,uM,76.1,T_cruzi,Trypanosoma cruzi,ChEMBL,NCc1ccc(-c2nc3cc(Cl)ccc3c3c2CCCN3)cc1,4.118615343229427,Inactive,c1ccc(-c2nc3ccccc3c3c2CCCN3)cc1
CHEMBL4052217,Antileishmanial activity against Trypanosoma cruzi infected in human MRC-5 cells by luciferase reporter gene assay,F,CC1(COCc2ccc(-c3ccc(F)cc3)cc2)CCn2cc([N+](=O)[O-])nc2O1,CHEMBL4049454,CHEMBL4105166,6.08,=,=,IC50,nM,840.0,CHEMBL368,IC50,uM,0.84,T_cruzi,Trypanosoma cruzi,ChEMBL,CC1(COCc2ccc(-c3ccc(F)cc3)cc2)CCn2cc([N+](=O)[O-])nc2O1,6.075720713938118,Active,c1ccc(-c2ccc(COCC3CCn4ccnc4O3)cc2)cc1
CHEMBL3431451,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Infected Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Percent of infected macrophage cells were reported for each well.",F,O=C(c1cc2cc(Cl)ccc2[nH]1)N1CCCCC1c1cccnc1,CHEMBL3430912,CHEMBL3430999,4.5,=,=,IC50,nM,23735.855,CHEMBL367,pIC50,,4.5,L_donovani,Leishmania donovani,ChEMBL,O=C(c1cc2cc(Cl)ccc2[nH]1)N1CCCCC1c1cccnc1,4.624595119745319,Inactive,O=C(c1cc2ccccc2[nH]1)N1CCCCC1c1cccnc1
CHEMBL3760321,Antitrypanosomal activity against epimastigote stage of Trypanosoma cruzi Dm28c after 72 hrs by resazurin dye based microplate reader analysis,F,C/C(=N\NC(N)=[Se])c1ccccc1,CHEMBL3758181,CHEMBL3758710,4.91,=,=,IC50,nM,12400.0,CHEMBL368,IC50,uM,12.4,T_cruzi,Trypanosoma cruzi,ChEMBL,C/C(=N\NC(N)=[Se])c1ccccc1,4.906578314837765,Inactive,c1ccccc1
CHEMBL4154298,Leishmanicidal activity against promastigote stage of iRFP expressing Leishmania infantum BCN150 assessed as decrease in parasite viability,F,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,CHEMBL4152236,CHEMBL4172542,4.57,=,=,IC50,nM,17810.0,CHEMBL612848,IC50,uM,27.2,L_infantum,Leishmania infantum,ChEMBL,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,4.749336080536756,Inactive,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1
CHEMBL2028076,MMV: Inhibition of Leishmania infantum (MHOM/MA/BE/67) in vitro.,F,Cc1cc(N(C)C)nc(Nc2ccc(NC(=O)Nc3ccccc3)cc2)n1,CHEMBL2028040,CHEMBL582547,5.36,=,=,IC50,nM,4320.24,CHEMBL612848,IC50,uM,4.320239067077637,L_infantum,Leishmania infantum,ChEMBL,Cc1cc(N(C)C)nc(Nc2ccc(NC(=O)Nc3ccccc3)cc2)n1,5.364492126384054,Active,O=C(Nc1ccccc1)Nc1ccc(Nc2ncccn2)cc1
CHEMBL3583595,Antileishmanial activity against promastigote stage of Leishmania infantum MHOM/BR/1972/LD assessed as reduction of cell viability after 48 hrs by MTT assay,F,CCCCCCCCCc1cc2n(c(=N)n1)CCC2,CHEMBL3580607,CHEMBL3581919,5.7,=,=,IC50,nM,2000.0,CHEMBL612848,IC50,uM,2.0,L_infantum,Leishmania infantum,ChEMBL,CCCCCCCCCc1cc2n(c(=N)n1)CCC2,5.698970004336019,Active,N=c1nccc2n1CCC2
CHEMBL4023800,Antileishmanial activity against Leishmania infantum amastigotes infected in mouse primary peritoneal macrophages after 5 days by Giemsa staining based microscopic method,F,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(OCc3ccccc3)cc1)C2,CHEMBL4020832,CHEMBL4093258,6.06,=,=,IC50,nM,870.0,CHEMBL612848,IC50,uM,0.87,L_infantum,Leishmania infantum,ChEMBL,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(OCc3ccccc3)cc1)C2,6.060480747381382,Active,c1ccc(COc2ccc(CO[C@H]3COc4nccn4C3)cc2)cc1
CHEMBL837937,Antileishmanial activity against axenic amastigotes of Leishmania donovani MHOM/SD/62/1S-CL2D after 72 hrs,F,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)nc2)cn1,CHEMBL1158484,CHEMBL561965,6.33,=,=,IC50,nM,470.0,CHEMBL367,IC50,uM,0.47,L_donovani,Leishmania donovani,ChEMBL,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)nc2)cn1,6.327902142064283,Active,c1cncc(OCCCCCOc2cccnc2)c1
CHEMBL5352350,Antiprotozoal activity against intracellular Trypanosoma cruzi X10/7 A1 amastigotes infected in Vero cells assessed as parasite growth inhibition incubated for 72 to 96 hrs by Hoechst 33342 staining based analysis,F,COc1ccc(Cn2nc(C(=O)Nc3ccc(F)c(C(=O)NC4CC4)c3)ccc2=O)cc1C#N,CHEMBL5346981,CHEMBL5408243,6.8,=,=,EC50,nM,158.49,CHEMBL368,pEC50,,6.8,T_cruzi,Trypanosoma cruzi,ChEMBL,COc1ccc(Cn2nc(C(=O)Nc3ccc(F)c(C(=O)NC4CC4)c3)ccc2=O)cc1C#N,6.799998134593398,Active,O=C(NC1CC1)c1cccc(NC(=O)c2ccc(=O)n(Cc3ccccc3)n2)c1
CHEMBL3376733,Antileishmanial activity against Leishmania infantum MHOM/TN/80/IPT1 promastigotes assessed as inhibition of parasite growth after 72 hrs by MTT assay,F,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,CHEMBL3351819,CHEMBL1292,5.35,=,=,IC50,nM,4480.0,CHEMBL612848,IC50,uM,4.48,L_infantum,Leishmania infantum,ChEMBL,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,5.3487219860018556,Active,N=c1cc2n(-c3ccccc3)c3ccccc3nc-2cc1Nc1ccccc1
CHEMBL4837844,Antileishmanial activity against Leishmania donovani MHOM/Br/79/Maria promastigotes assessed as reduction in parasites for 48 hrs by resazurin dye based assay,F,COc1cc2c(cc1OC)C(C)(CC#N)c1cccn1C2,CHEMBL4837195,CHEMBL4849020,,=,=,IC50,nM,226210.0,CHEMBL367,IC50,uM,226.21,L_donovani,Leishmania donovani,ChEMBL,COc1cc2c(cc1OC)C(C)(CC#N)c1cccn1C2,3.6454882002557274,Inactive,c1ccc2c(c1)Cc1cccn1C2
CHEMBL961999,Antitrypanosomal activity against trypomastigotes of Trypanosoma cruzi Tulahuen C2C4 containing lacZ gene in rat L6 cells after 4 days by chlorophenol red-beta-D-galactopyranoside/Nonidet assay,F,OC[C@H]1CC2CCN1C[C@@H]2C#Cc1ccccc1,CHEMBL1137637,CHEMBL477305,4.59,=,=,IC50,nM,25600.0,CHEMBL368,IC50,uM,25.6,T_cruzi,Trypanosoma cruzi,ChEMBL,OC[C@H]1CC2CCN1C[C@@H]2C#Cc1ccccc1,4.59176003468815,Inactive,C(#C[C@H]1CN2CCC1CC2)c1ccccc1
CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro.",F,CC(C)Oc1ccc(C(O)(c2ccc(Cl)cc2)c2cncnc2)cn1,CHEMBL1862790,CHEMBL1862873,7.4,=,=,IC50,nM,40.0,CHEMBL368,IC50,uM,0.04,T_cruzi,Trypanosoma cruzi,ChEMBL,CC(C)Oc1ccc(C(O)(c2ccc(Cl)cc2)c2cncnc2)cn1,7.3979400086720375,Active,c1ccc(C(c2cccnc2)c2cncnc2)cc1
CHEMBL3431446,"GSK_TCAKS: pIC50 Trypanosoma cruzi viability assay using beta-GAL activity. This assay was run at single shot at 5uM compound concentration per well. The biological reagents consisted of NIH-3T3 host cells and trypomastigotes parasitic cells; both cell types were set to a 3.3 * 10^5 cells/mL dilution in assay DMEM by means of a CASY cell counter device using a 60um capillary. 6 uL of the mixture were dispensed per well (about 1 * 10^3 host-cells and 1 * 10^3 parasites) with a Multidrop Combi dispenser. Previously, a solution of 1.67 * 10^5 trypomastigotes per mL in assay DMEM had been prepared and 6uL per well dispensed in the allotted control columns that defined 100% inhibition. The 0% inhibition of parasitic growth control was obtained by leaving the assay mixture untreated in its corresponding plate columns. In all wells, the percentage of DMSO never exceeded 0.5%. Plates incubated for four days at 37C, 5% CO2. The substrate used for the assay fluorescence intensity (FLINT) readout was resorufin-beta-D-galactopiranoside (Sigma-Aldrich) at 5uM per well. It was diluted in PBS supplemented with the soft detergent Igepal (Fluka). Upon addition to the plates, the substrate solution was incubated for 4h at room temperature and the signal read with the EnVision microtiter plate reader (Perkin-Elmer) using the corresponding set of filters (excitation/emission at 531/595nm).",F,CC1CN(Cc2ccc(C#N)cc2)CCN1c1ccc(NC(=O)c2ccccc2F)cc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,CHEMBL3430912,CHEMBL3431184,4.6,=,=,IC50,nM,25118.86,CHEMBL368,pIC50,,4.6,T_cruzi,Trypanosoma cruzi,ChEMBL,CC1CN(Cc2ccc(C#N)cc2)CCN1c1ccc(NC(=O)c2ccccc2F)cc1,4.600000074606178,Inactive,O=C(Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1ccccc1
CHEMBL5634840,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen lacZ expressing beta-galactosidase amastigotes infected in monkey LLC-MK2 cells assessed as inhibition of amastigotes pre-infected in cells for 48 hrs followed by compound addition and measured after 72 hrs by CPRG reagent based absorbance analysis,F,CCN1CCN(c2ccc(-c3cc(Cn4ccnc4[N+](=O)[O-])on3)cc2)CC1,CHEMBL5634085,CHEMBL5641621,5.8,=,=,IC50,nM,1600.0,CHEMBL368,IC50,uM,1.6,T_cruzi,Trypanosoma cruzi,ChEMBL,CCN1CCN(c2ccc(-c3cc(Cn4ccnc4[N+](=O)[O-])on3)cc2)CC1,5.795880017344075,Active,c1cn(Cc2cc(-c3ccc(N4CCNCC4)cc3)no2)cn1
CHEMBL5123995,Antileishmanial activity against intracellular Leishmania infantum MHOM/MA(BE)/67 ITMAP263 amastigotes infected in Swiss mouse peritoneal macrophage assessed as inhibition of parasite growth measured after 5 days by geimsa staining based microscopic analysis,F,Cc1ncnc2c1c(-c1cccc3c1oc1ccccc13)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL5120865,CHEMBL5190222,4.29,=,=,EC50,nM,50800.0,CHEMBL612848,EC50,uM,50.8,L_infantum,Leishmania infantum,ChEMBL,Cc1ncnc2c1c(-c1cccc3c1oc1ccccc13)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.294136287716081,Inactive,c1ccc2c(c1)oc1c(-c3cn([C@H]4CCCO4)c4ncncc34)cccc12
CHEMBL3999950,Antileishmanial activity against Leishmania donovani MHOM/SD/62/ISCL2D axenic amastigotes after 72 hrs by alamar blue assay,F,C[C@H]1O[C@@H](n2cnc3c(N)nc(N=[N+]=[N-])nc32)[C@H](O)[C@@H]1O,CHEMBL3997846,CHEMBL3799415,,=,=,IC50,nM,125000.0,CHEMBL367,IC50,uM,125.0,L_donovani,Leishmania donovani,ChEMBL,C[C@H]1O[C@@H](n2cnc3c(N)nc(N=[N+]=[N-])nc32)[C@H](O)[C@@H]1O,3.9030899869919438,Inactive,c1ncc2ncn([C@H]3CCCO3)c2n1
CHEMBL2330118,Antitrypanosomal activity against Trypanosoma cruzi trypomastigote infected in monkey LLC-MK2 cells after 96 hrs by luciferase reporter gene assay,F,Cc1cc(OCCCCCCn2ccnc2)cc(C)c1Cl,CHEMBL2321803,CHEMBL2326050,7.64,=,=,EC50,nM,23.0,CHEMBL368,EC50,nM,23.0,T_cruzi,Trypanosoma cruzi,ChEMBL,Cc1cc(OCCCCCCn2ccnc2)cc(C)c1Cl,7.638272163982407,Active,c1ccc(OCCCCCCn2ccnc2)cc1
CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro.",F,CC(C)CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,CHEMBL1862790,CHEMBL1863101,6.12,=,=,IC50,nM,750.0,CHEMBL368,IC50,uM,0.75,T_cruzi,Trypanosoma cruzi,ChEMBL,CC(C)CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,6.1249387366083,Active,c1ccc(C(c2cnccn2)N2CCCCC2)cc1
CHEMBL5329227,Antileishmanial activity against Leishmania donovani MHOM/IN/80/Dd8 amastigotes infected in mouse J774.A1 cells assessed as inhibition of amastigotes growth incubated for 48 hrs by Steady-Glo reagent based luminescence analysis,F,COc1cc(-n2cc(CNC3=C(Cl)C(=O)OC3O)nn2)cc(OC)c1OC,CHEMBL5329145,CHEMBL5409718,4.95,=,=,IC50,nM,11300.0,CHEMBL367,IC50,uM,11.3,L_donovani,Leishmania donovani,ChEMBL,COc1cc(-n2cc(CNC3=C(Cl)C(=O)OC3O)nn2)cc(OC)c1OC,4.94692155651658,Inactive,O=C1C=C(NCc2cn(-c3ccccc3)nn2)CO1
CHEMBL904093,Antitrypanosomatid activity against Trypanosoma cruzi CL Brener epimastigotes assessed as reduction of growth after 5 days,F,[O-][n+]1onc2cc(/C=C/c3ccccc3)ccc21,CHEMBL1142920,CHEMBL227002,5.12,=,=,IC50,nM,7500.0,CHEMBL368,IC50,uM,7.5,T_cruzi,Trypanosoma cruzi,ChEMBL,[O-][n+]1onc2cc(/C=C/c3ccccc3)ccc21,5.1249387366083,Active,C(=C\c1ccc2[nH+]onc2c1)/c1ccccc1
CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro.",F,N#Cc1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,CHEMBL1862790,CHEMBL1863504,6.96,=,=,IC50,nM,110.0,CHEMBL368,IC50,uM,0.11,T_cruzi,Trypanosoma cruzi,ChEMBL,N#Cc1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,6.958607314841775,Active,c1ccc(C(c2ccccc2)c2cccnc2)cc1
CHEMBL3223831,Antiprotozoal activity against Leishmania donovani MHOMET-67/L82,F,Cc1ccc2c(c1)N(C)/C(=C/C=C/c1oc3ccccc3[n+]1C)O2.[Cl-],CHEMBL3217673,CHEMBL3220262,7.66,=,=,IC50,nM,22.0,CHEMBL367,IC50,uM,0.022,L_donovani,Leishmania donovani,ChEMBL,Cc1ccc2c(c1)N(C)/C(=C/C=C/c1oc3ccccc3[n+]1C)O2,7.657577319177793,Active,C(/C=C/c1[nH+]c2ccccc2o1)=C1\Nc2ccccc2O1
CHEMBL3399347,Antileishmanial activity against promastigote stage of Leishmania amazonensis WHOM/BR/75/JOSEFA after 72 hrs by hemocytometry,F,C[S+]([O-])c1nc2ccc(Cl)cc2nc1NC1CCCCC1,CHEMBL3396970,CHEMBL3397259,5.72,=,=,IC50,nM,1900.0,CHEMBL612877,IC50,uM,1.9,L_amazonensis,Leishmania amazonensis,ChEMBL,C[S+]([O-])c1nc2ccc(Cl)cc2nc1NC1CCCCC1,5.721246399047171,Active,c1ccc2nc(NC3CCCCC3)cnc2c1
CHEMBL4812131,Antitrypanosomal activity against nifurtimox-sensitive Trypanosoma cruzi Tulahuen CL2 infected in human MRC-5 SV2 cells assessed as inhibition of parasite growth measured after 7 days by spectrophotometric analysis,F,Nc1ncnc2c1c(C(F)(F)F)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL4811241,CHEMBL4848164,4.57,=,=,IC50,nM,27000.0,CHEMBL368,IC50,uM,27.0,T_cruzi,Trypanosoma cruzi,ChEMBL,Nc1ncnc2c1c(C(F)(F)F)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.568636235841013,Inactive,c1ncc2cnn([C@H]3CCCO3)c2n1
CHEMBL5529583,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen amastigotes transfected with Escherichia coli beta-galactosidase LacZ gene infected in monkey LLC-MK2 cells assessed as inhibition of amastigotes growth incubated for 72 hrs by absorbance based microplate reader analysis,F,O=[N+]([O-])c1ccc(-n2cc(Cn3cnc([N+](=O)[O-])n3)nn2)cc1,CHEMBL5528040,CHEMBL5570650,6.21,=,=,IC50,nM,610.0,CHEMBL368,IC50,uM,0.61,T_cruzi,Trypanosoma cruzi,ChEMBL,O=[N+]([O-])c1ccc(-n2cc(Cn3cnc([N+](=O)[O-])n3)nn2)cc1,6.214670164989233,Active,c1ccc(-n2cc(Cn3cncn3)nn2)cc1
CHEMBL3399351,Antitrypanosomal activity against epimastigote stage of Trypanosoma cruzi Y after 96 hrs by hemocytometry,F,Cc1ccc(-c2nc3cc(Cl)ccc3nc2-c2ccccc2)cc1,CHEMBL3396970,CHEMBL3397132,4.44,=,=,IC50,nM,36000.0,CHEMBL368,IC50,uM,36.0,T_cruzi,Trypanosoma cruzi,ChEMBL,Cc1ccc(-c2nc3cc(Cl)ccc3nc2-c2ccccc2)cc1,4.443697499232712,Inactive,c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1
CHEMBL3223831,Antiprotozoal activity against Leishmania donovani MHOMET-67/L82,F,CN1/C(=C/C=C/c2oc3ccc(Cl)cc3[n+]2C)Sc2ccccc21.[Cl-],CHEMBL3217673,CHEMBL3220271,7.21,=,=,IC50,nM,61.0,CHEMBL367,IC50,uM,0.061,L_donovani,Leishmania donovani,ChEMBL,CN1/C(=C/C=C/c2oc3ccc(Cl)cc3[n+]2C)Sc2ccccc21,7.214670164989233,Active,C(/C=C/c1[nH+]c2ccccc2o1)=C1\Nc2ccccc2S1
CHEMBL5621575,Antileishmanial activity against Leishmania infantum MCAN/ES/ 89/IPZ229/1/89 axenic amastigotes assessed as reduction in parasite viability treated for 24 hrs by PI staining based flow cytometry,F,NCCNCc1nccn1-c1ccc(-c2nc(CCc3cccc4ccccc34)cs2)c(OCCN2CCNC2=O)c1,CHEMBL5620368,CHEMBL5630343,4.89,=,=,EC50,nM,12800.0,CHEMBL612848,EC50,uM,12.8,L_infantum,Leishmania infantum,ChEMBL,NCCNCc1nccn1-c1ccc(-c2nc(CCc3cccc4ccccc34)cs2)c(OCCN2CCNC2=O)c1,4.892790030352131,Inactive,O=C1NCCN1CCOc1cc(-n2ccnc2)ccc1-c1nc(CCc2cccc3ccccc23)cs1
CHEMBL1032869,Antileishmanial activity against intracellular Leishmania donovani MHOM/ET/67/HU3 amastigotes infected in peritoneal macrophages of Mesocricetus auratus by drug sensitivity assay,F,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCOCC1,CHEMBL1151435,CHEMBL549471,6.03,=,=,EC50,nM,940.0,CHEMBL367,EC50,uM,0.94,L_donovani,Leishmania donovani,ChEMBL,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCOCC1,6.026872146400302,Active,C1COCC[NH2+]1
CHEMBL4345835,Antileishmanial activity against Leishmania infantum MHOM/MA/67/ITMAP-263 axenic amastigotes expressing luciferase plasmid assessed as reduction in parasite viability incubated for 48 hrs by Steady Glow reagent based luminescence assay,F,O=c1ccc2cc(C(F)(F)F)cc([N+](=O)[O-])c2[nH]1,CHEMBL4342509,CHEMBL4445909,4.73,=,=,EC50,nM,18500.0,CHEMBL612848,EC50,uM,18.5,L_infantum,Leishmania infantum,ChEMBL,O=c1ccc2cc(C(F)(F)F)cc([N+](=O)[O-])c2[nH]1,4.732828271596986,Inactive,O=c1ccc2ccccc2[nH]1
CHEMBL917394,Cytotoxicity activity against Leishmania infantum after 72 hrs by MTT assay,F,c1ccc2cc(CCCNCCCCCCCCCNCCCc3ccc4ccccc4c3)ccc2c1,CHEMBL1144485,CHEMBL224065,6.11,=,=,IC50,nM,780.0,CHEMBL612848,IC50,uM,0.78,L_infantum,Leishmania infantum,ChEMBL,c1ccc2cc(CCCNCCCCCCCCCNCCCc3ccc4ccccc4c3)ccc2c1,6.107905397309519,Active,c1ccc2cc(CCCNCCCCCCCCCNCCCc3ccc4ccccc4c3)ccc2c1
CHEMBL4124905,Trypanocidal activity against Trypanosoma cruzi MHOM/Pe/2011/Arequipa DTU 5 epimastigotes after 48 hrs by resazurin dye based assay,F,O=C(CCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(F)c(F)c1,CHEMBL4118256,CHEMBL4127187,4.81,=,=,IC50,nM,15400.0,CHEMBL368,IC50,uM,15.4,T_cruzi,Trypanosoma cruzi,ChEMBL,O=C(CCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(F)c(F)c1,4.8124792791635365,Inactive,O=C(CCN1CCN(c2ccccc2)CC1)c1ccccc1
